item_idx,item_rating_count,item_mean_rating,item_bias
905,9,3.8888888,-0.4045682
906,22,4.681818,0.38836098
907,14,4.428571,0.1351142
908,7,3.2857144,-1.0077426
909,12,4.3333335,0.03987646
910,244,4.2909837,-0.0024733543
911,130,4.1076922,-0.18576479
912,14,3.357143,-0.9363141
913,7,3.7142856,-0.5791714
914,5,4.8,0.50654316
915,14,4.285714,-0.007742882
916,7,4.285714,-0.007742882
917,31,3.483871,-0.80958605
918,110,4.336364,0.04290676
919,18,4.5555553,0.2620983
920,7,4.285714,-0.007742882
921,19,4.4210525,0.12759542
922,86,4.127907,-0.16555023
923,53,4.5849056,0.2914486
924,12,4.5,0.20654297
925,13,4.3076925,0.0142354965
926,13,3.7692308,-0.5242262
927,273,4.150183,-0.14327383
928,5,4.8,0.50654316
929,21,4.428571,0.1351142
930,5,3.6,-0.6934571
931,66,4.6666665,0.37320948
932,33,3.878788,-0.41466904
933,8,4.0,-0.29345703
934,4,4.75,0.45654297
935,9,4.3333335,0.03987646
936,7,3.2857144,-1.0077426
937,7,3.857143,-0.4363141
938,5,3.6,-0.6934571
939,21,4.428571,0.1351142
940,21,4.6190476,0.3255906
941,5,4.8,0.50654316
942,272,4.477941,0.184484
943,11,3.8181818,-0.47527528
944,7,3.7142856,-0.5791714
945,7,3.2857144,-1.0077426
946,6,4.0,-0.29345703
947,9,4.2222223,-0.0712347
948,6,4.0,-0.29345703
949,19,3.8421052,-0.45135188
950,11,4.7272725,0.43381548
951,7,4.857143,0.5636859
952,4,4.5,0.20654297
953,23,4.9130435,0.61958647
954,11,4.818182,0.52472496
955,17,4.7647057,0.47124863
956,61,4.852459,0.5590019
957,32,4.6875,0.39404297
958,4,3.75,-0.54345703
959,16,3.8125,-0.48095703
960,16,4.25,-0.04345703
961,9,3.0,-1.293457
962,11,3.5454545,-0.7480025
963,6,4.1666665,-0.12679052
964,13,3.5384614,-0.7549956
965,5,3.4,-0.89345694
966,5,3.8,-0.49345708
967,6,2.6666667,-1.6267903
968,7,3.0,-1.293457
969,15,4.6666665,0.37320948
970,5,4.2,-0.09345722
971,5,4.0,-0.29345703
972,13,4.230769,-0.062687874
973,6,4.3333335,0.03987646
974,15,4.8,0.50654316
975,5,3.0,-1.293457
976,7,4.428571,0.1351142
977,5,4.4,0.106543064
978,7,4.142857,-0.15059996
979,5,4.8,0.50654316
980,6,4.0,-0.29345703
981,30,4.366667,0.07320976
982,7,3.7142856,-0.5791714
983,5,4.0,-0.29345703
984,90,3.7666667,-0.5267904
985,29,4.862069,0.5686121
986,6,4.0,-0.29345703
987,11,4.2727275,-0.020729542
988,9,4.0,-0.29345703
989,245,3.9795918,-0.31386518
990,78,4.3076925,0.0142354965
991,5,2.8,-1.4934571
992,5,3.6,-0.6934571
993,12,4.3333335,0.03987646
994,4,3.25,-1.043457
995,8,3.875,-0.41845703
996,5,5.0,0.70654297
997,10,4.4,0.106543064
998,11,3.6363637,-0.6570933
999,22,4.5454545,0.25199747
1000,13,4.8461537,0.5526967
1001,17,4.5882354,0.29477835
1002,5,4.0,-0.29345703
1003,16,4.6875,0.39404297
1004,14,3.857143,-0.4363141
1005,12,4.25,-0.04345703
1006,6,4.1666665,-0.12679052
1007,7,5.0,0.70654297
1008,6,2.5,-1.793457
1009,25,3.88,-0.41345692
1010,17,4.647059,0.35360193
1011,5,2.4,-1.8934569
1012,8,4.5,0.20654297
1013,6,2.6666667,-1.6267903
1014,6,4.1666665,-0.12679052
1015,5,3.2,-1.093457
1016,25,4.44,0.14654303
1017,24,4.125,-0.16845703
1018,25,4.04,-0.25345707
1019,9,4.111111,-0.18234587
1020,6,4.5,0.20654297
1021,15,4.6,0.30654287
1022,11,4.4545455,0.16108847
1023,11,4.2727275,-0.020729542
1024,6,3.6666667,-0.6267903
1025,131,4.7099237,0.4164667
1026,5,1.4,-2.893457
1027,3,3.3333333,-0.9601238
1028,250,4.072,-0.221457
1029,14,2.642857,-1.6506
1030,209,4.703349,0.40989208
1031,7,4.0,-0.29345703
1032,5,5.0,0.70654297
1033,4,4.0,-0.29345703
1034,8,4.5,0.20654297
1035,140,4.7642856,0.47082853
1036,6,5.0,0.70654297
1037,46,4.5,0.20654297
1038,5,4.8,0.50654316
1039,36,4.0833335,-0.21012354
1040,9,4.4444447,0.15098763
1041,84,4.4880953,0.19463825
1042,33,4.3939395,0.100482464
1043,8,4.125,-0.16845703
1044,19,4.105263,-0.1881938
1045,9,4.111111,-0.18234587
1046,7,3.2857144,-1.0077426
1047,7,4.857143,0.5636859
1048,5,4.6,0.30654287
1049,40,4.725,0.43154287
1050,40,4.55,0.25654316
1051,5,4.8,0.50654316
1052,15,4.733333,0.43987608
1053,7,5.0,0.70654297
1054,87,4.586207,0.29274988
1055,7,3.5714285,-0.7220285
1056,7,4.428571,0.1351142
1057,7,2.142857,-2.1506
1058,38,4.3157897,0.022332668
1059,137,4.6131387,0.31968164
1060,24,3.875,-0.41845703
1061,26,3.5384614,-0.7549956
1062,248,4.745968,0.45251083
1063,47,4.06383,-0.22962713
1064,6,3.5,-0.79345703
1065,10,4.2,-0.09345722
1066,8,4.0,-0.29345703
1067,17,4.5882354,0.29477835
1068,4,3.75,-0.54345703
1069,12,4.5833335,0.28987646
1070,10,3.7,-0.593457
1071,15,3.4,-0.89345694
1072,53,4.264151,-0.029305935
1073,9,4.6666665,0.37320948
1074,45,4.288889,-0.0045681
1075,8,2.0,-2.293457
1076,9,3.0,-1.293457
1077,9,3.8888888,-0.4045682
1078,8,1.5,-2.793457
1079,7,4.571429,0.27797174
1080,5,4.8,0.50654316
1081,6,4.8333335,0.53987646
1082,6,4.3333335,0.03987646
1083,6,4.3333335,0.03987646
1084,129,4.372093,0.07863617
1085,28,4.071429,-0.22202826
1086,64,4.5,0.20654297
1087,91,4.4945054,0.20104837
1088,13,3.5384614,-0.7549956
1089,6,4.6666665,0.37320948
1090,20,3.45,-0.843457
1091,58,4.37931,0.0858531
1092,5,3.4,-0.89345694
1093,15,4.5333333,0.23987627
1094,13,4.076923,-0.21653414
1095,68,4.617647,0.32419014
1096,5,3.8,-0.49345708
1097,19,4.263158,-0.030299187
1098,6,3.5,-0.79345703
1099,12,4.4166665,0.12320948
1100,7,3.857143,-0.4363141
1101,17,4.470588,0.17713118
1102,16,4.375,0.08154297
1103,6,4.5,0.20654297
1104,12,3.4166667,-0.8767903
1105,5,4.4,0.106543064
1106,7,3.857143,-0.4363141
1107,5,3.2,-1.093457
1108,5,4.2,-0.09345722
1109,12,4.4166665,0.12320948
1110,43,4.0,-0.29345703
1111,8,3.75,-0.54345703
1112,5,3.2,-1.093457
1113,15,4.9333334,0.63987637
1114,6,3.1666667,-1.1267903
1115,7,4.0,-0.29345703
1116,14,3.857143,-0.4363141
1117,3,4.6666665,0.37320948
1118,9,4.4444447,0.15098763
1119,15,2.4666667,-1.8267903
1120,5,4.2,-0.09345722
1121,6,4.8333335,0.53987646
1122,5,2.8,-1.4934571
1123,7,3.5714285,-0.7220285
1124,38,4.5263157,0.23285866
1125,4,5.0,0.70654297
1126,34,4.382353,0.0888958
1127,30,4.266667,-0.026790142
1128,11,4.5454545,0.25199747
1129,9,4.111111,-0.18234587
1130,10,3.7,-0.593457
1131,30,4.5333333,0.23987627
1132,19,4.0526314,-0.24082565
1133,9,4.3333335,0.03987646
1134,8,3.375,-0.91845703
1135,8,2.75,-1.543457
1136,8,3.75,-0.54345703
1137,342,4.5497074,0.25625038
1138,8,2.75,-1.543457
1139,22,4.090909,-0.20254803
1140,4,4.0,-0.29345703
1141,9,3.3333333,-0.9601238
1142,13,3.2307692,-1.0626879
1143,14,3.5714285,-0.7220285
1144,7,3.7142856,-0.5791714
1145,5,4.2,-0.09345722
1146,4,4.75,0.45654297
1147,5,4.6,0.30654287
1148,13,4.4615383,0.16808128
1149,9,4.2222223,-0.0712347
1150,7,3.5714285,-0.7220285
1151,19,3.368421,-0.92503595
1152,5,4.4,0.106543064
1153,5,4.2,-0.09345722
1154,16,3.9375,-0.35595703
1155,16,3.5,-0.79345703
1156,5,4.8,0.50654316
1157,5,4.2,-0.09345722
1158,29,3.862069,-0.43138814
1159,9,4.7777777,0.48432064
1160,7,3.7142856,-0.5791714
1161,6,3.6666667,-0.6267903
1162,6,4.5,0.20654297
1163,8,3.375,-0.91845703
1164,406,4.2438426,-0.04961443
1165,14,3.857143,-0.4363141
1166,6,3.1666667,-1.1267903
1167,7,3.142857,-1.1506
1168,5,5.0,0.70654297
1169,18,4.2222223,-0.0712347
1170,6,3.1666667,-1.1267903
1171,5,4.0,-0.29345703
1172,176,4.8011365,0.50767946
1173,14,4.214286,-0.07917118
1174,17,3.4117646,-0.8816924
1175,12,4.4166665,0.12320948
1176,9,4.111111,-0.18234587
1177,6,4.3333335,0.03987646
1178,2,4.5,0.20654297
1179,7,4.285714,-0.007742882
1180,39,4.74359,0.45013285
1181,8,4.625,0.33154297
1182,96,4.6666665,0.37320948
1183,6,3.0,-1.293457
1184,19,4.5789475,0.2854905
1185,11,4.818182,0.52472496
1186,12,3.5833333,-0.7101238
1187,8,3.625,-0.66845703
1188,20,3.75,-0.54345703
1189,6,4.1666665,-0.12679052
1190,6,3.8333333,-0.46012378
1191,5,5.0,0.70654297
1192,19,4.5789475,0.2854905
1193,17,4.2941175,0.00066041946
1194,61,4.52459,0.23113298
1195,8,4.375,0.08154297
1196,6,4.3333335,0.03987646
1197,31,4.322581,0.029123783
1198,9,3.6666667,-0.6267903
1199,38,4.5263157,0.23285866
1200,74,4.5540543,0.26059723
1201,5,4.8,0.50654316
1202,7,4.285714,-0.007742882
1203,14,4.714286,0.42082882
1204,42,4.214286,-0.07917118
1205,16,3.875,-0.41845703
1206,14,4.357143,0.063685894
1207,23,4.0434785,-0.24997854
1208,7,4.714286,0.42082882
1209,7,3.7142856,-0.5791714
1210,4,3.0,-1.293457
1211,13,4.230769,-0.062687874
1212,12,4.25,-0.04345703
1213,28,3.857143,-0.4363141
1214,6,3.6666667,-0.6267903
1215,7,4.428571,0.1351142
1216,6,4.0,-0.29345703
1217,9,4.7777777,0.48432064
1218,6,4.5,0.20654297
1219,9,4.2222223,-0.0712347
1220,5,4.6,0.30654287
1221,6,4.6666665,0.37320948
1222,8,3.75,-0.54345703
1223,95,4.2105265,-0.082930565
1224,7,4.428571,0.1351142
1225,8,3.375,-0.91845703
1226,8,4.875,0.58154297
1227,8,4.5,0.20654297
1228,7,4.142857,-0.15059996
1229,5,4.6,0.30654287
1230,8,4.5,0.20654297
1231,7,4.571429,0.27797174
1232,7,3.2857144,-1.0077426
1233,7,3.5714285,-0.7220285
1234,9,4.111111,-0.18234587
1235,11,2.8181818,-1.4752753
1236,10,4.8,0.50654316
1237,6,3.6666667,-0.6267903
1238,16,3.5,-0.79345703
1239,7,3.2857144,-1.0077426
1240,6,4.1666665,-0.12679052
1241,13,4.230769,-0.062687874
1242,21,4.7619047,0.4684477
1243,6,4.6666665,0.37320948
1244,6,4.6666665,0.37320948
1245,139,4.172662,-0.12079525
1246,15,4.6666665,0.37320948
1247,36,4.4722223,0.1787653
1248,7,4.571429,0.27797174
1249,13,3.2307692,-1.0626879
1250,47,4.06383,-0.22962713
1251,14,4.214286,-0.07917118
1252,20,4.8,0.50654316
1253,8,4.75,0.45654297
1254,6,4.1666665,-0.12679052
1255,5,2.6,-1.6934571
1256,9,3.4444444,-0.8490126
1257,9,5.0,0.70654297
1258,5,4.0,-0.29345703
1259,379,4.150396,-0.14306116
1260,31,4.451613,0.15815592
1261,432,4.3703704,0.07691336
1262,22,4.0,-0.29345703
1263,14,4.0,-0.29345703
1264,9,3.5555556,-0.73790145
1265,13,3.6923077,-0.6011493
1266,18,4.0555553,-0.23790169
1267,55,4.6,0.30654287
1268,4,4.75,0.45654297
1269,8,4.875,0.58154297
1270,6,4.0,-0.29345703
1271,10,4.9,0.60654306
1272,5,5.0,0.70654297
1273,28,4.178571,-0.11488581
1274,13,3.8461537,-0.4473033
1275,38,4.5,0.20654297
1276,41,4.4390244,0.14556742
1277,22,4.590909,0.29745197
1278,153,4.385621,0.09216404
1279,44,4.2045455,-0.08891153
1280,5,4.2,-0.09345722
1281,11,4.090909,-0.20254803
1282,13,3.3846154,-0.9088416
1283,7,2.5714285,-1.7220285
1284,5,5.0,0.70654297
1285,7,4.142857,-0.15059996
1286,776,4.5438147,0.25035763
1287,12,4.25,-0.04345703
1288,19,3.631579,-0.6618781
1289,35,3.8285713,-0.4648857
1290,4,3.25,-1.043457
1291,4,5.0,0.70654297
1292,10,3.6,-0.6934571
1293,8,3.75,-0.54345703
1294,6,4.3333335,0.03987646
1295,6,4.1666665,-0.12679052
1296,6,4.1666665,-0.12679052
1297,5,4.6,0.30654287
1298,6,1.6666666,-2.6267905
1299,39,3.7948718,-0.49858522
1300,4,4.0,-0.29345703
1301,8,3.875,-0.41845703
1302,122,4.1065574,-0.18689966
1303,7,2.4285715,-1.8648856
1304,10,4.2,-0.09345722
1305,17,4.117647,-0.17580986
1306,17,4.1764708,-0.116986275
1307,5,4.6,0.30654287
1308,6,4.0,-0.29345703
1309,11,4.818182,0.52472496
1310,4,4.0,-0.29345703
1311,6,3.8333333,-0.46012378
1312,12,3.5,-0.79345703
1313,7,4.571429,0.27797174
1314,57,3.3508773,-0.94257975
1315,7,3.4285715,-0.86488557
1316,24,4.4583335,0.16487646
1317,13,4.6923075,0.39885044
1318,162,4.0185184,-0.27493858
1319,196,4.1683674,-0.12508965
1320,8,4.25,-0.04345703
1321,12,4.4166665,0.12320948
1322,9,4.3333335,0.03987646
1323,14,4.571429,0.27797174
1324,40,4.725,0.43154287
1325,8,4.25,-0.04345703
1326,14,4.142857,-0.15059996
1327,15,4.5333333,0.23987627
1328,11,4.3636365,0.07017946
1329,15,4.9333334,0.63987637
1330,93,4.2580647,-0.035392284
1331,16,4.4375,0.14404297
1332,966,4.505176,0.21171904
1333,33,4.181818,-0.11163902
1334,10,4.3,0.0065431595
1335,11,4.7272725,0.43381548
1336,22,4.5,0.20654297
1337,63,4.5873017,0.2938447
1338,27,4.3703704,0.07691336
1339,38,4.6578946,0.36443758
1340,5,4.6,0.30654287
1341,7,4.571429,0.27797174
1342,21,4.714286,0.42082882
1343,15,4.6666665,0.37320948
1344,5,4.2,-0.09345722
1345,8,4.125,-0.16845703
1346,23,4.869565,0.576108
1347,11,4.6363635,0.34290648
1348,7,4.571429,0.27797174
1349,23,3.9130435,-0.38041353
1350,18,4.5555553,0.2620983
1351,6,4.8333335,0.53987646
1352,84,4.6904764,0.3970194
1353,50,4.7,0.40654278
1354,6,4.6666665,0.37320948
1355,13,4.923077,0.6296201
1356,29,4.793103,0.4996462
1357,15,4.3333335,0.03987646
1358,29,4.4827585,0.18930149
1359,6,4.1666665,-0.12679052
1360,57,4.4035087,0.11005163
1361,152,4.5592103,0.26575327
1362,10,4.8,0.50654316
1363,16,4.0,-0.29345703
1364,67,4.6119404,0.31848335
1365,5,4.6,0.30654287
1366,5,5.0,0.70654297
1367,601,4.6439266,0.3504696
1368,6,4.3333335,0.03987646
1369,16,4.6875,0.39404297
1370,5,4.2,-0.09345722
1371,7,4.428571,0.1351142
1372,78,4.576923,0.28346586
1373,9,3.2222223,-1.0712347
1374,37,4.189189,-0.104268074
1375,6,4.1666665,-0.12679052
1376,6,4.8333335,0.53987646
1377,6,5.0,0.70654297
1378,46,4.9130435,0.61958647
1379,16,4.375,0.08154297
1380,17,4.7058825,0.41242552
1381,11,4.7272725,0.43381548
1382,4,5.0,0.70654297
1383,29,4.3448277,0.05137062
1384,81,4.9382715,0.6448145
1385,4,5.0,0.70654297
1386,71,4.802817,0.50935984
1387,37,4.810811,0.517354
1388,40,3.375,-0.91845703
1389,17,4.0588236,-0.23463345
1390,280,4.482143,0.1886859
1391,120,4.6583333,0.36487627
1392,14,2.5714285,-1.7220285
1393,15,4.733333,0.43987608
1394,9,4.3333335,0.03987646
1395,45,4.5555553,0.2620983
1396,10,4.5,0.20654297
1397,420,4.419048,0.1255908
1398,65,4.7384615,0.44500446
1399,29,4.448276,0.15481901
1400,6,3.0,-1.293457
1401,8,3.375,-0.91845703
1402,21,4.904762,0.61130476
1403,60,4.766667,0.47320986
1404,37,4.4864864,0.1930294
1405,36,4.1944447,-0.099012375
1406,91,4.5934067,0.29994965
1407,11,3.7272727,-0.5661843
1408,9,4.0,-0.29345703
1409,31,4.451613,0.15815592
1410,7,4.285714,-0.007742882
1411,9,5.0,0.70654297
1412,37,4.5135136,0.22005653
1413,56,4.482143,0.1886859
1414,80,3.9375,-0.35595703
1415,5,3.4,-0.89345694
1416,20,4.05,-0.24345684
1417,5,4.0,-0.29345703
1418,17,4.2352943,-0.05816269
1419,7,4.428571,0.1351142
1420,34,4.2647057,-0.028751373
1421,9,3.7777777,-0.51567936
1422,10,4.9,0.60654306
1423,13,4.0,-0.29345703
1424,7,4.285714,-0.007742882
1425,49,4.612245,0.31878805
1426,6,4.1666665,-0.12679052
1427,8,3.25,-1.043457
1428,21,4.3809524,0.08749533
1429,20,3.4,-0.89345694
1430,5,3.2,-1.093457
1431,18,3.6111112,-0.68234587
1432,11,3.7272727,-0.5661843
1433,9,5.0,0.70654297
1434,6,4.0,-0.29345703
1435,8,4.0,-0.29345703
1436,6,4.8333335,0.53987646
1437,7,4.714286,0.42082882
1438,4,4.75,0.45654297
1439,6,4.0,-0.29345703
1440,17,4.0,-0.29345703
1441,26,4.576923,0.28346586
1442,5,3.2,-1.093457
1443,29,4.2413793,-0.05207777
1444,11,3.5454545,-0.7480025
1445,8,4.375,0.08154297
1446,45,4.4666667,0.17320967
1447,152,4.644737,0.35127974
1448,11,4.909091,0.61563396
1449,16,4.5625,0.26904297
1450,10,5.0,0.70654297
1451,307,4.758958,0.46550083
1452,143,4.804196,0.51073885
1453,121,4.661157,0.3677001
1454,195,4.6871796,0.39372253
1455,32,4.59375,0.30029297
1456,191,4.6806283,0.38717127
1457,140,4.571429,0.27797174
1458,41,4.390244,0.096786976
1459,6,4.6666665,0.37320948
1460,82,4.219512,-0.073945045
1461,22,4.9545455,0.66108847
1462,339,4.622419,0.32896185
1463,121,4.46281,0.16935301
1464,335,4.292537,-0.0009198189
1465,78,4.5641026,0.27064562
1466,101,4.722772,0.4293151
1467,126,4.65873,0.365273
1468,18,4.6666665,0.37320948
1469,109,4.568807,0.2753501
1470,8,4.5,0.20654297
1471,50,4.44,0.14654303
1472,58,4.706897,0.41343975
1473,19,4.631579,0.3381219
1474,3,5.0,0.70654297
1475,8,4.875,0.58154297
1476,13,4.5384617,0.24500465
1477,4,4.0,-0.29345703
1478,5,4.2,-0.09345722
1479,15,4.4666667,0.17320967
1480,22,4.1363635,-0.15709352
1481,20,4.85,0.5565429
1482,37,4.5135136,0.22005653
1483,3,4.6666665,0.37320948
1484,6,3.8333333,-0.46012378
1485,5,4.8,0.50654316
1486,11,3.7272727,-0.5661843
1487,56,4.303571,0.010114193
1488,127,4.2519684,-0.041488647
1489,12,4.4166665,0.12320948
1490,5,5.0,0.70654297
1491,5,4.6,0.30654287
1492,10,2.5,-1.793457
1493,6,4.6666665,0.37320948
1494,5,3.2,-1.093457
1495,8,2.875,-1.418457
1496,8,2.625,-1.668457
1497,5,3.4,-0.89345694
1498,7,4.142857,-0.15059996
1499,5,4.0,-0.29345703
1500,32,3.5,-0.79345703
1501,19,3.4210527,-0.87240434
1502,7,3.5714285,-0.7220285
1503,24,3.9583333,-0.33512378
1504,6,4.6666665,0.37320948
1505,42,3.857143,-0.4363141
1506,29,4.793103,0.4996462
1507,5,4.2,-0.09345722
1508,40,4.325,0.031542778
1509,30,4.133333,-0.16012383
1510,18,4.5,0.20654297
1511,115,4.147826,-0.14563084
1512,26,3.9615386,-0.33191848
1513,8,3.25,-1.043457
1514,74,3.7567568,-0.53670025
1515,24,4.2083335,-0.08512354
1516,49,3.8979592,-0.3954978
1517,22,3.590909,-0.702548
1518,52,4.0384617,-0.25499535
1519,5,4.8,0.50654316
1520,8,3.5,-0.79345703
1521,10,4.4,0.106543064
1522,13,4.5384617,0.24500465
1523,21,4.1904764,-0.10298061
1524,14,4.0,-0.29345703
1525,20,4.75,0.45654297
1526,19,4.0,-0.29345703
1527,10,4.8,0.50654316
1528,7,2.142857,-2.1506
1529,7,4.0,-0.29345703
1530,10,3.9,-0.39345694
1531,10,3.6,-0.6934571
1532,5,3.2,-1.093457
1533,8,4.5,0.20654297
1534,8,2.25,-2.043457
1535,5,3.8,-0.49345708
1536,7,4.142857,-0.15059996
1537,4,3.5,-0.79345703
1538,5,3.2,-1.093457
1539,9,3.3333333,-0.9601238
1540,13,3.0769231,-1.2165339
1541,14,3.5,-0.79345703
1542,8,4.875,0.58154297
1543,16,3.9375,-0.35595703
1544,487,4.106776,-0.1866808
1545,71,3.7464788,-0.54697824
1546,71,4.5211267,0.22766972
1547,7,4.285714,-0.007742882
1548,3,4.0,-0.29345703
1549,5,4.0,-0.29345703
1550,45,4.4888887,0.19543171
1551,12,4.6666665,0.37320948
1552,11,4.909091,0.61563396
1553,12,4.4166665,0.12320948
1554,13,4.8461537,0.5526967
1555,22,4.181818,-0.11163902
1556,24,3.9583333,-0.33512378
1557,5,4.2,-0.09345722
1558,33,3.6060605,-0.6873965
1559,5,4.2,-0.09345722
1560,6,4.0,-0.29345703
1561,8,4.125,-0.16845703
1562,13,4.076923,-0.21653414
1563,9,4.0,-0.29345703
1564,9,2.8888888,-1.4045682
1565,860,4.6232557,0.3297987
1566,22,3.9545455,-0.33891153
1567,5,4.6,0.30654287
1568,6,4.0,-0.29345703
1569,67,4.7014923,0.40803528
1570,9,5.0,0.70654297
1571,217,4.686636,0.39317894
1572,15,4.2,-0.09345722
1573,93,4.83871,0.5452528
1574,13,4.230769,-0.062687874
1575,6,3.6666667,-0.6267903
1576,36,4.5555553,0.2620983
1577,63,4.3492064,0.055749416
1578,9,4.4444447,0.15098763
1579,38,4.736842,0.44338512
1580,7,3.142857,-1.1506
1581,36,4.4166665,0.12320948
1582,51,4.54902,0.25556278
1583,31,4.709677,0.4162202
1584,91,4.4725275,0.17907047
1585,29,4.862069,0.5686121
1586,17,4.470588,0.17713118
1587,32,4.0625,-0.23095703
1588,43,4.581395,0.28793812
1589,46,4.478261,0.18480396
1590,15,4.5333333,0.23987627
1591,9,4.0,-0.29345703
1592,5,4.2,-0.09345722
1593,10,4.9,0.60654306
1594,89,4.011236,-0.28222084
1595,38,4.263158,-0.030299187
1596,8,3.25,-1.043457
1597,11,4.0,-0.29345703
1598,242,4.392562,0.09910488
1599,7,4.714286,0.42082882
1600,6,4.1666665,-0.12679052
1601,13,4.076923,-0.21653414
1602,4,4.75,0.45654297
1603,15,4.4666667,0.17320967
1604,63,4.5555553,0.2620983
1605,34,4.5,0.20654297
1606,120,4.616667,0.32320976
1607,6,4.3333335,0.03987646
1608,6,4.1666665,-0.12679052
1609,6,4.5,0.20654297
1610,5,3.4,-0.89345694
1611,50,4.08,-0.21345711
1612,5,4.4,0.106543064
1613,15,4.6666665,0.37320948
1614,10,4.6,0.30654287
1615,151,4.1059604,-0.18749666
1616,7,3.142857,-1.1506
1617,5,3.4,-0.89345694
1618,24,4.5416665,0.24820948
1619,40,4.425,0.13154316
1620,44,3.7272727,-0.5661843
1621,24,3.0,-1.293457
1622,16,3.9375,-0.35595703
1623,22,4.4545455,0.16108847
1624,10,3.1,-1.1934571
1625,8,3.75,-0.54345703
1626,11,4.4545455,0.16108847
1627,21,4.2380953,-0.055361748
1628,13,4.6923075,0.39885044
1629,29,4.448276,0.15481901
1630,7,4.714286,0.42082882
1631,16,3.5625,-0.73095703
1632,51,4.019608,-0.273849
1633,23,4.0,-0.29345703
1634,12,3.75,-0.54345703
1635,9,3.4444444,-0.8490126
1636,13,3.0769231,-1.2165339
1637,5,2.2,-2.093457
1638,6,3.6666667,-0.6267903
1639,5,4.2,-0.09345722
1640,8,4.125,-0.16845703
1641,5,4.2,-0.09345722
1642,18,4.888889,0.5954318
1643,7,4.142857,-0.15059996
1644,19,2.2631578,-2.0302992
1645,3,5.0,0.70654297
1646,6,2.5,-1.793457
1647,5,2.8,-1.4934571
1648,4,4.0,-0.29345703
1649,4,2.25,-2.043457
1650,16,4.3125,0.019042969
1651,5,2.2,-2.093457
1652,7,4.0,-0.29345703
1653,14,4.285714,-0.007742882
1654,5,4.6,0.30654287
1655,5,4.8,0.50654316
1656,10,4.9,0.60654306
1657,6,4.6666665,0.37320948
1658,8,4.75,0.45654297
1659,12,4.6666665,0.37320948
1660,9,4.4444447,0.15098763
1661,62,4.354839,0.061381817
1662,7,5.0,0.70654297
1663,4,4.5,0.20654297
1664,26,4.423077,0.12962008
1665,9,4.3333335,0.03987646
1666,9,3.7777777,-0.51567936
1667,6,3.6666667,-0.6267903
1668,5,4.0,-0.29345703
1669,4,5.0,0.70654297
1670,9,3.4444444,-0.8490126
1671,5,3.6,-0.6934571
1672,16,4.375,0.08154297
1673,10,3.7,-0.593457
1674,19,4.263158,-0.030299187
1675,5,4.0,-0.29345703
1676,8,3.25,-1.043457
1677,7,4.142857,-0.15059996
1678,11,4.3636365,0.07017946
1679,5,4.2,-0.09345722
1680,14,3.857143,-0.4363141
1681,7,2.5714285,-1.7220285
